customer_id,education,marital_status,income,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,total_accepted_cmp,children,age,relationship_duration,frequency,monetary,avg_purchase_value,cluster_id,pca_1,pca_2,pca_3
3254,Graduate,Partner,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,1,55,13,1.0769230769230769,960,68.57142857142857,2,2.212605568028554,-1.2656977913238925,0.1458984284193646
9064,Graduate,Partner,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,1,0,44,14,1.4285714285714286,1555,77.75,2,3.8516629924028534,-0.46066554409753196,1.643012727100602
3678,Graduate,Single,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,1,2,53,14,2.0714285714285716,656,22.620689655172413,3,0.36072533349934743,4.953420409336691,0.6370847187268714
4227,Postgraduate,Partner,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,2,58,13,0.6923076923076923,55,6.111111111111111,4,-2.908100546189307,0.15691430484505198,-0.48492957199865755
9467,Graduate,Single,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,1,42,12,0.4166666666666667,20,4.0,1,-3.1330253596082738,-1.7078102338113967,-0.03789598448614858
8486,Postgraduate,Partner,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,1,55,14,1.2142857142857142,367,21.58823529411765,3,-1.740037404023351,2.360490790108129,1.4687093238197508
2186,Undergraduate,Partner,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,3,0,49,12,1.8333333333333333,2257,102.5909090909091,2,7.494447662107019,-2.031947627270829,0.30243156246126673
3286,Postgraduate,Single,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,1,59,12,0.5833333333333334,42,6.0,4,-3.0144772022079693,-0.9519190375853808,-0.6525215138836903
8602,Graduate,Single,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,1,62,13,2.0,1049,40.34615384615385,2,3.9403105251443025,0.20513135338612964,0.42047253049443184
3722,Graduate,Single,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,2,54,12,0.5833333333333334,48,6.857142857142857,4,-2.985075799642074,-0.5413191809726812,-0.9631546061531586
6715,Postgraduate,Single,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,1,78,13,1.9230769230769231,685,27.4,3,0.5525479122422844,2.663119915619311,-1.3682248997371536
4796,Graduate,Single,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,1,74,12,0.4166666666666667,39,7.8,4,-2.3254249524041373,-1.8228438159566032,-2.112125003792268
9612,Undergraduate,Single,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,39,12,0.4166666666666667,43,8.6,1,-3.051849872328746,-2.129666281626921,0.815157666303118
3766,Postgraduate,Single,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,67,14,1.5,835,39.76190476190476,0,1.8964952085038695,1.5306924630879115,2.8157804422176214
1399,Graduate,Partner,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,1,0,68,12,1.6666666666666667,1515,75.75,2,5.854372490681891,-2.029638353550734,-0.313878989629384
1570,Postgraduate,Partner,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,1,75,13,2.0,1039,39.96153846153846,0,2.383375853351384,1.3154479196559274,-1.6171658380068912
3426,Graduate,Single,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,1,51,13,2.0,1596,61.38461538461539,0,3.327792894455685,1.4305992349944874,0.48207226831655436
3074,Postgraduate,Partner,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,42,14,1.2857142857142858,1828,101.55555555555556,2,4.232196754928758,-0.7526395926720499,2.4351645619662925
8341,Postgraduate,Partner,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,1,1,57,12,0.5,34,5.666666666666667,4,-2.977976603830387,-1.0522811885223404,-0.7892332842964219
5180,Postgraduate,Single,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,1,58,12,0.8333333333333334,149,14.9,4,-2.220927492759887,-0.34930605130564274,-0.8430223513969208
6461,Postgraduate,Single,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,1,1,57,13,1.7692307692307692,946,41.130434782608695,0,2.4889995494606247,0.06197846796552939,-0.5560995888484833
7679,Postgraduate,Single,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,41,12,0.5,28,4.666666666666667,4,-2.5722218299011415,-2.542307952089433,-0.038250991033355435
10702,Graduate,Single,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,1,42,14,1.2142857142857142,450,26.470588235294116,3,-0.2806318929320437,0.6507312194427024,1.8593234593816572
7505,Postgraduate,Partner,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,2,69,12,0.4166666666666667,46,9.2,4,-2.9009555126991957,-1.129106389654716,-2.046843538522105
5113,Postgraduate,Single,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,55,13,1.2307692307692308,1702,106.375,2,4.758604789578249,-2.135564133035751,0.5954952792298002
10858,Graduate,Partner,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,2,51,13,1.9230769230769231,820,32.8,0,2.0605987748857455,1.6956007503434696,-0.09078683506345885
2961,Graduate,Partner,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,1,1,44,13,1.1538461538461537,382,25.466666666666665,3,-0.6144951710894986,0.029433926880847356,0.508439029811838
2747,Postgraduate,Partner,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,38,14,1.4285714285714286,2126,106.3,2,5.87819463964899,-1.4473389057334085,2.9808520713188584
3010,Postgraduate,Partner,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,3,0,37,12,1.6666666666666667,2069,103.45,2,6.884479546677092,-2.3502139994915265,0.38340670530561166
5790,Graduate,Partner,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,1,41,13,0.5384615384615384,72,10.285714285714286,1,-2.986120468702891,-0.5652583640478764,1.0320739660276037
6892,Graduate,Single,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,2,1,58,12,2.3333333333333335,732,26.142857142857142,3,0.9378432682865686,3.4698637771275878,-1.3143209199980384
1743,Graduate,Single,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,52,12,0.9166666666666666,801,72.81818181818181,2,1.9582364396679184,-2.8991880680609716,-0.190953819204552
3578,Graduate,Single,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,1,77,13,0.9230769230769231,236,19.666666666666668,4,-1.3096634805180718,0.05095994942450259,-0.8476630558806149
8462,Undergraduate,Partner,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,1,48,14,0.35714285714285715,80,16.0,1,-2.6413242704405064,-1.0326478640058239,1.5692726507330341
5558,Postgraduate,Single,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,1,0,72,12,1.25,1685,112.33333333333333,2,4.415021424830911,-1.8174128783953198,-1.5801076056393422
4619,Postgraduate,Single,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,81,12,2.25,277,10.25925925925926,0,2.8851573907908046,1.2892420361116925,-2.2403751300484376
8780,Postgraduate,Partner,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,1,76,13,1.3846153846153846,507,28.166666666666668,3,0.24227117951086832,0.1732035097183397,-1.749122796180607
10789,Postgraduate,Partner,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,2,62,13,0.5384615384615384,68,9.714285714285714,4,-3.0077962473320876,0.05773946540522782,-0.53879759451245
10779,Graduate,Single,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,43,12,0.4166666666666667,49,9.8,1,-3.0022949561319954,-2.008587923099327,0.524974215850076
5896,Postgraduate,Partner,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,39,12,1.25,397,26.466666666666665,4,0.11123614255911192,-1.6474172288956843,-0.8974181543849887
2337,Graduate,Single,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,1,55,13,0.6923076923076923,39,4.333333333333333,1,-2.8310583204728683,-0.12541980737714448,0.29081967636587586
10951,Graduate,Partner,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,1,1,58,12,1.1666666666666667,306,21.857142857142858,4,-0.9976563769220218,-0.39210627029077205,-1.7897902618312194
544,Graduate,Partner,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,72,13,1.0769230769230769,976,69.71428571428571,2,2.5106766960474762,-1.7852710219908892,-0.48264494886290277
17,Postgraduate,Partner,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,1,55,13,2.1538461538461537,1028,36.714285714285715,0,2.2963554913651616,1.6056556212669595,-0.3073195861993308
10680,Graduate,Partner,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,1,40,12,0.5833333333333334,70,10.0,1,-2.905017936251116,-1.1461886965249524,-0.03858510670062472
3265,Graduate,Partner,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,67,13,0.38461538461538464,46,9.2,4,-2.634536358964944,-1.3874870012395428,-0.208590429080501
5623,Postgraduate,Partner,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,1,1,46,13,0.38461538461538464,51,10.2,1,-2.8707986774070515,-1.204407742949132,0.6563068653541865
5832,Undergraduate,Partner,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,66,12,1.75,1263,60.142857142857146,2,4.686874646564592,-2.3817484447424877,-1.492308638565546
5544,Graduate,Single,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,1,1,56,14,1.5714285714285714,1490,67.72727272727273,2,3.746292049919853,0.7362812646340975,1.3883651923903984
6417,Postgraduate,Partner,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,55,14,1.7142857142857142,1564,65.16666666666667,2,4.7147354299708395,-0.7650449236571465,0.8050393210822502
5831,Graduate,Partner,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,2,1,59,14,1.2857142857142858,1815,100.83333333333333,0,3.99515710371749,1.0175632436016306,1.3959494082503934
7101,Postgraduate,Single,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,1,63,13,2.3846153846153846,1198,38.645161290322584,0,2.0308585421993532,4.096531671021937,-0.030333659825090665
10176,Graduate,Single,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,2,1,58,14,1.6428571428571428,416,18.08695652173913,3,0.2013182896184698,2.829142323235583,0.9511096644751151
2326,Graduate,Partner,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,36,13,0.46153846153846156,85,14.166666666666666,1,-2.692111288519809,-1.7405081150737853,1.4071387997675144
4385,Postgraduate,Single,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,1,45,13,0.6153846153846154,47,5.875,1,-2.81660182800039,-0.6112879336010223,0.7299646584805731
2929,Graduate,Single,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,50,13,0.6153846153846154,137,17.125,1,-2.072752053920992,-1.4208899632408518,1.3190083127739378
10686,Postgraduate,Partner,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,2,61,14,0.2857142857142857,21,5.25,1,-3.5053224826660796,-0.1927907432288389,0.5664796747457455
2546,Undergraduate,Single,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,1,49,12,0.5,70,11.666666666666666,4,-2.608957548710833,-1.9559209185346047,-0.5710359782565138
3283,Undergraduate,Partner,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,1,54,12,1.8333333333333333,909,41.31818181818182,2,3.6458128860446983,-0.36691396586183317,0.187204831535967
3138,Graduate,Single,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,4,0,70,14,1.5714285714285714,1676,76.18181818181819,2,5.322909253682262,-0.272753203083143,-0.10815377571335831
4994,Postgraduate,Single,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,1,0,83,13,2.0,1735,66.73076923076923,2,4.95367755099906,0.30530126797998036,-1.4117942515002997
7966,Graduate,Single,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,2,67,13,2.3076923076923075,1191,39.7,0,3.553920163070503,2.0644632247273726,-0.7355138614384654
3112,Postgraduate,Partner,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,1,49,13,0.38461538461538464,24,4.8,1,-3.191138417781091,-1.3474795295731956,0.3367931774153001
10872,Postgraduate,Partner,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,2,1,57,14,1.4285714285714286,1182,59.1,0,1.2524292807577646,1.806352230466186,0.33855324411073595
2181,Graduate,Partner,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,56,13,1.0769230769230769,1280,91.42857142857143,2,2.8268060488815836,-2.0065939996884254,0.07713816617728263
1867,Graduate,Single,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,69,14,1.3571428571428572,1336,70.3157894736842,2,3.2852061443434204,0.24474942153493368,1.3563494798517202
1518,Postgraduate,Partner,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,2,61,13,1.8461538461538463,749,31.208333333333332,3,0.909859011117402,2.80177525965573,-0.2756197302599144
5734,Postgraduate,Partner,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,2,52,13,0.5384615384615384,91,13.0,4,-2.4511044579872023,-0.6219164112724124,-0.5338919226556896
2878,Postgraduate,Partner,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,1,79,13,1.1538461538461537,414,27.6,3,0.06876610992816434,0.1258254589542398,-1.5440089902344765
1458,Postgraduate,Partner,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,1,44,12,0.75,44,4.888888888888889,4,-3.0420985577897093,-0.5661906282336862,-0.17812910216016178
7007,Postgraduate,Partner,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,2,58,12,0.6666666666666666,63,7.875,4,-3.1007373327827192,-0.18285430647078357,-0.9746310680594741
6200,Graduate,Partner,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,1,75,13,1.7692307692307692,901,39.17391304347826,0,3.022263568988895,0.3736394295248409,-0.8837216095294209
1403,Undergraduate,Partner,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,2,51,14,0.42857142857142855,38,6.333333333333333,1,-3.3636312340218315,0.029417069721213527,1.0365879749330338
4827,Postgraduate,Single,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,1,70,13,1.5384615384615385,455,22.75,3,0.04118468886469484,1.0257064685210653,-0.8873422759433254
6250,Postgraduate,Single,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,1,77,14,1.7142857142857142,775,32.291666666666664,3,0.49666170980650726,2.866683110203527,-0.09083535677006192
9291,Postgraduate,Partner,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,1,67,12,0.3333333333333333,15,3.75,4,-3.155847416732544,-1.6169178669564066,-1.496460999836088
2478,Graduate,Partner,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,1,53,13,0.46153846153846156,38,6.333333333333333,1,-2.7722526397734386,-1.3437392821118936,-0.022423814471588532
1139,Postgraduate,Partner,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,3,0,42,12,1.8333333333333333,1512,68.72727272727273,2,4.111338362813561,-1.0435262077128717,-1.0236391466757522
5138,Graduate,Partner,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,1,76,13,0.38461538461538464,43,8.6,4,-3.1430629951696223,-0.5498636423672838,-0.5588660332317335
5393,Graduate,Single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,1,49,14,0.35714285714285715,42,8.4,1,-3.179121891982325,-0.7714177609455343,1.6942080706448464
10413,Graduate,Partner,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,42,12,1.9166666666666667,1089,47.34782608695652,2,4.550015419392818,-1.483798401405182,0.4450736291100279
5015,Postgraduate,Partner,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,1,50,14,0.6428571428571429,162,18.0,1,-2.268504884437136,-0.06930274547204102,1.4627373224216331
10868,Graduate,Single,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,75,13,1.4615384615384615,1272,66.94736842105263,2,3.266517332760414,-0.6998725181084907,-0.3762155261277464
10676,Graduate,Partner,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,44,14,1.4285714285714286,1173,58.65,2,4.228611664107234,-1.5498896329970686,2.612002186626751
2495,Postgraduate,Partner,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,1,52,12,1.8333333333333333,816,37.09090909090909,2,2.701860816648247,-1.2873627805519623,-1.5321470618463242
7842,Graduate,Single,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,2,58,13,0.6923076923076923,74,8.222222222222221,1,-2.991021644808516,0.5611148897154283,0.12734136845121513
9955,Graduate,Partner,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,1,72,13,0.6923076923076923,134,14.88888888888889,4,-2.2641187422049556,0.01757978573841605,-0.6211454295351718
6663,Postgraduate,Single,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,86,13,0.6923076923076923,157,17.444444444444443,4,-1.608259582112039,-0.7856279296995896,-1.1924404127458819
2162,Graduate,Partner,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,1,50,13,1.3846153846153846,561,31.166666666666668,0,0.7375677655397344,-0.3290466016180801,-0.16502360740808325
3434,Graduate,Single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,75,12,1.5833333333333333,1336,70.3157894736842,2,3.8402911472153143,-1.3958347158194842,-1.6440593977417477
7919,Postgraduate,Partner,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,50,14,1.6428571428571428,2092,90.95652173913044,2,4.278584891399674,0.7498728472735597,1.6953368841082836
5626,Postgraduate,Single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,62,13,1.2307692307692308,463,28.9375,4,0.02508212627070879,-0.5962200274366318,-0.5581609732797901
6428,Postgraduate,Single,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,76,12,1.4166666666666667,1130,66.47058823529412,2,2.9117736346892307,-2.0600208288034128,-2.175180824377015
8514,Graduate,Partner,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,1,50,12,0.4166666666666667,20,4.0,4,-3.200008529417226,-1.5135625453111023,-0.5857390306552275
10448,Graduate,Single,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,1,70,14,1.2857142857142858,377,20.944444444444443,3,-0.3905652155894027,1.6554313530383287,0.5716610528517454
2109,Graduate,Single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,1,0,36,13,2.1538461538461537,1544,55.142857142857146,2,5.0778567118210445,-1.16453972488645,0.2840887418086807
7530,Postgraduate,Single,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,2,76,12,0.8333333333333334,138,13.8,4,-2.0112338378048036,-0.08456314427854127,-2.2895457532533294
8925,Postgraduate,Partner,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,1,61,13,2.0,1012,38.92307692307692,0,3.165678605735174,1.2284841997747313,0.11336396456675672
3009,Postgraduate,Single,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,3,0,64,13,1.1538461538461537,1766,117.73333333333333,2,3.689449832117083,-0.016148859300681846,-0.017019145088037885
6355,Graduate,Partner,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,2,48,12,0.75,45,5.0,4,-2.6548853924901388,-0.5430177584710046,-1.4121071353207715
3517,Graduate,Single,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,2,74,13,0.7692307692307693,161,16.1,4,-2.462098987803504,1.0221134850950941,-0.36611233527429426
1158,Graduate,Single,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,1,60,12,0.6666666666666666,144,18.0,4,-2.2365719504605974,-0.8130773945443348,-0.8576313701544291
6203,Graduate,Partner,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,79,13,2.0,1734,66.6923076923077,2,5.713623679351439,-0.7370017221411491,-0.5090973492124168
7165,Graduate,Partner,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,1,54,13,1.6923076923076923,823,37.40909090909091,0,1.8300464526660367,0.8980344926525168,0.12063875325058444
3595,Graduate,Partner,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,1,63,12,2.3333333333333335,1138,40.642857142857146,0,3.628175943160791,0.34018087952599624,-1.9194136708853937
8537,Graduate,Single,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,1,0,77,13,1.6153846153846154,1429,68.04761904761905,2,4.698324819755857,-1.539546478712559,-0.5160785034969245
4331,Postgraduate,Partner,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,2,0,48,12,1.75,1371,65.28571428571429,2,3.6479622028987015,-1.466713490174224,-1.804781122112303
6281,Graduate,Single,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,1,60,13,1.2307692307692308,982,61.375,0,1.2524488928405038,0.03717985916204018,-0.3333301879811976
4338,Graduate,Single,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,1,43,12,0.4166666666666667,44,8.8,4,-2.5944306779785156,-1.9948319405231763,-0.4671587900764767
2452,Graduate,Partner,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,2,55,13,1.3076923076923077,318,18.705882352941178,3,-1.6795910222579835,1.9092377953800244,-0.011888340479688689
9507,Graduate,Partner,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,1,51,13,1.2307692307692308,434,27.125,3,-0.6991930883338582,0.5511206746458022,0.3922501776580309
8360,Undergraduate,Partner,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,2,55,13,0.9230769230769231,198,16.5,4,-1.6824022121950482,0.139831505635058,-0.7689523504222221
10311,Graduate,Partner,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,1,57,13,1.9230769230769231,359,14.36,3,0.632097596631978,2.6838192361035555,0.6278941742137262
5117,Undergraduate,Partner,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,63,14,1.2857142857142858,576,32.0,0,1.2614187483101622,-0.5653134901626953,1.7768669290577102
4867,Postgraduate,Single,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,2,58,13,0.8461538461538461,88,8.0,1,-2.8422160019917295,0.9209989603036265,-0.10726770204932655
9289,Graduate,Partner,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,47,12,0.5,63,10.5,4,-2.9830765667807615,-1.156184897847872,-0.206671813146338
10913,Postgraduate,Single,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,1,42,14,0.2857142857142857,27,6.75,1,-3.169140391286272,-0.9136381111249491,2.054931292750283
3032,Graduate,Partner,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,1,42,13,0.8461538461538461,193,17.545454545454547,1,-2.259068499058322,0.33616181946839957,1.4369511234363934
8524,Postgraduate,Single,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,52,14,0.6428571428571429,101,11.222222222222221,1,-2.9404703345641123,0.5037498473461299,1.875198795704498
3334,Graduate,Partner,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,2,0,75,12,1.75,2211,105.28571428571429,2,7.628489804486473,-2.060486394736372,-1.2206048028031067
4470,Postgraduate,Partner,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,1,64,13,0.6153846153846154,140,17.5,4,-1.8026964345512408,-0.9570893475639645,-0.8444101699622483
1406,Graduate,Single,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,2,51,13,1.6923076923076923,415,18.863636363636363,3,-0.9438247105133118,3.0117531000825455,-0.005907712503828367
8619,Graduate,Partner,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,1,69,14,0.2857142857142857,22,5.5,1,-3.166721929629988,-0.8586742781566393,0.2718198872894558
10821,Graduate,Partner,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,2,48,13,1.2307692307692308,263,16.4375,3,-1.7300112205375602,1.972369879009368,-0.08242114848486401
4552,Graduate,Partner,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,35,13,0.9230769230769231,393,32.75,1,-0.06386658918454254,-1.5286196118188264,1.3601651643365353
898,Graduate,Partner,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,1,40,13,0.7692307692307693,147,14.7,1,-2.607112341910547,0.057710884505991676,1.2105074600928847
9797,Graduate,Partner,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,1,70,12,1.3333333333333333,443,27.6875,4,0.05207902735179596,-0.417095128674336,-2.3496124290796403
10949,Postgraduate,Single,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,63,13,1.4615384615384615,1958,103.05263157894737,2,4.8472773586995235,-1.0872387038397777,0.06443490604852425
8212,Postgraduate,Partner,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,1,55,13,0.7692307692307693,174,17.4,1,-2.0556978574210576,-0.20474494492367717,0.2698629285065255
6248,Postgraduate,Single,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,1,0,79,13,2.076923076923077,2217,82.11111111111111,2,6.116676879209876,0.11541310507843533,-1.3723352569377116
10164,Graduate,Single,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,2,1,68,12,1.3333333333333333,1691,105.6875,2,4.306777117216621,-1.02675072879388,-1.3450167101242476
4547,Graduate,Partner,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,2,66,13,0.46153846153846156,25,4.166666666666667,1,-3.692709899104076,0.11258198169837878,-0.24501111799318503
6815,Undergraduate,Partner,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,3,0,46,12,1.75,809,38.523809523809526,2,3.366485943039209,-1.465592534594121,-1.237609565403781
4122,Graduate,Partner,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,1,0,51,14,1.1428571428571428,895,55.9375,2,2.3078553503432153,-0.788521893816511,1.2356505508271494
10841,Postgraduate,Partner,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,1,51,14,1.2857142857142858,484,26.88888888888889,3,0.09474724799385383,0.522612929004227,0.719173940070248
5370,Postgraduate,Partner,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,1,53,13,1.3846153846153846,413,22.944444444444443,3,-1.0451644507138047,1.497900305303801,0.23594739842523416
176,Undergraduate,Single,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,1,46,12,1.0,331,27.583333333333332,4,-0.3165122666643515,-1.3674209396359958,-0.4486704880787881
4860,Graduate,Single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,1,56,13,0.38461538461538464,25,5.0,1,-3.1615590146969934,-1.1593167899411856,0.3457525291174199
10757,Postgraduate,Single,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,1,59,13,0.3076923076923077,13,3.25,1,-3.3138522889923774,-1.236516359474415,0.22208539067706956
4023,Graduate,Partner,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,56,14,0.7142857142857143,115,11.5,1,-2.4640523186958236,0.45426508284233247,1.4843080784616813
6679,Graduate,Single,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,60,12,0.3333333333333333,16,4.0,4,-2.7128161042850283,-2.466295009256812,-0.952489497263673
9923,Postgraduate,Single,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,2,54,13,0.6923076923076923,92,10.222222222222221,1,-2.8499639013891196,0.33742352012195953,-0.007416687542840961
7181,Graduate,Partner,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,1,49,13,0.5384615384615384,52,7.428571428571429,1,-3.118808581078911,-0.3826764850131572,0.5985447206794725
